version,platform_version,round,episode_id,engine_version,era,declared_wire,declared_sim,formed,partners_named,kickoff_present,tags,jointact,win,rank,score,score_ratio,decode_ok
v45,n/a (not recorded in source reads),4518,7c993ea9-4ac0-43c0-b6c5-381f601a03fb,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4518,91b2051d-64e7-4545-a7c4-5fb12654744f,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4518,2b40d22e-824a-4007-b1b5-e208b9e1a694,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,2.6667,True
v45,n/a (not recorded in source reads),4519,0e01dd45-91da-487e-85e1-2fe445ff85e6,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4519,79fabe93-334f-49b7-b008-a74d0bc9e9d3,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,1.3333,True
v45,n/a (not recorded in source reads),4519,d0231669-5071-4594-9eeb-1daae6098910,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4519,5cc2c957-8d9d-4d43-84c6-86d6e4987b42,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4519,0e898589-a47d-41a5-88c2-95797c499808,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,True,2,n/a_not_exported,96.0,True
v45,n/a (not recorded in source reads),4519,480898f1-d86c-4837-a35c-433577983cc4,0.7.362,post-GV15,True,True,True,2,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,1.3333,True
v45,n/a (not recorded in source reads),4519,77be2284-dd10-4585-b480-1bb18547c46c,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,4.0,True
v45,n/a (not recorded in source reads),4519,bc320c8b-219e-401e-b598-18fae43f29c4,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4519,a989d8db-3139-4549-ae13-30dba18a0f10,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,2,n/a_not_exported,192.0,True
v45,n/a (not recorded in source reads),4519,3de59ee9-8c4e-4358-8384-3f84c80c6d71,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.3333,True
v45,n/a (not recorded in source reads),4520,955ec09d-9014-4445-acbb-20b1f4946223,0.7.362,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,1,n/a_not_exported,96.0,True
v45,n/a (not recorded in source reads),4520,903bb9a5-cbb0-4708-8d58-bc01bd749e9e,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,2.4,True
v45,n/a (not recorded in source reads),4520,5fd1e76e-c281-4651-8bb7-99e3a1e02349,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4519,a66e75d3-6ccd-48ef-bb36-6b211a7a1ccf,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4520,4127a1f7-f69b-412f-bcb5-8c2c632c09e6,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4519,02e68473-25e2-468c-970e-5fe0de5b8708,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4520,4584462d-54f9-466f-ae58-9ef5cd8b3fcf,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4520,54fae474-cdb2-479c-9699-d4c2c32d2520,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,12,n/a_not_exported,0.1429,True
v45,n/a (not recorded in source reads),4520,12330624-02fe-4a5d-b610-355ace5cb54b,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,True,2,n/a_not_exported,192.0,True
v45,n/a (not recorded in source reads),4520,96355411-2b50-48a8-bcac-b7ba2caf2f14,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4520,62443b4e-bc2a-4a7d-8d9b-a7374c03c686,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4520,8819c981-1402-4dfb-85f3-edfde484d43c,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4520,93e803a4-1199-470c-bc2e-4bfa0b9f66d9,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.4,True
v45,n/a (not recorded in source reads),4520,8a28dd96-5c73-4b36-b088-3cb476dcb745,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,13,n/a_not_exported,0.25,True
v45,n/a (not recorded in source reads),4521,0998cfe5-2974-4f2c-9df7-e524c845099b,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4521,0131375e-a5e6-4f55-9d6f-c4aade36db92,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,2.0,True
v45,n/a (not recorded in source reads),4521,ac830928-066a-445a-a91c-5e8722782b25,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,1.2,True
v45,n/a (not recorded in source reads),4521,74f8133a-ebe9-4de9-90ff-7a286d75d060,0.7.362,post-GV15,True,True,True,1,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4521,71ed7b66-46b1-443e-8be4-de9d3ac8bc7e,0.7.362,post-GV15,True,True,False,2,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.5,True
v45,n/a (not recorded in source reads),4521,1bdbfe2e-31dc-441b-8ee1-85eadfaa3f67,0.7.362,post-GV15,True,True,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4521,d315c223-78b4-42b3-b9fc-bb0611e3aded,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4521,37a23af8-c1f1-44d1-ac62-37449a3715b2,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4521,b5d7db5f-66e8-436e-9b92-8d1983bb265f,0.7.362,post-GV15,True,True,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4521,6d2f80f2-9523-4c70-ab4b-90f9ff81742e,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,4.5714,True
v45,n/a (not recorded in source reads),4521,a00cbc09-f420-46c5-be0f-91bac03bb863,0.7.362,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.8571,True
v45,n/a (not recorded in source reads),4521,4ff95b1f-e6ad-4502-9a50-95b713fa1ef4,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4522,b93d16d1-7c75-4284-b36a-ee3e15e691a0,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,4.0,True
v45,n/a (not recorded in source reads),4522,40f043bf-8414-4324-bea3-593eb7bd1be0,0.7.362,post-GV15,True,True,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4522,e45b8bfd-b163-4a3b-871c-e63fb004ab79,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4522,41388c0e-03fb-469f-8876-cb79ccf296d5,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4522,9b3d1376-b9b1-466c-937a-5383ac2749ea,0.7.362,post-GV15,True,True,False,2,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.4,True
v45,n/a (not recorded in source reads),4522,a614eddf-8159-4d4f-8dfc-f04ed954db67,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,True,2,n/a_not_exported,1920.0,True
v45,n/a (not recorded in source reads),4522,ed7bfadd-ad25-474e-b01a-482cf3547323,0.7.362,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,3.0,True
v45,n/a (not recorded in source reads),4522,db2ee7b9-cc4b-4c58-8a7f-fdda92e215d5,0.7.362,post-GV15,True,True,False,2,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.3333,True
v45,n/a (not recorded in source reads),4522,d2bff52e-d8f7-48fb-aff1-5b0b93e2407c,0.7.362,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,12.0,True
v45,n/a (not recorded in source reads),4522,adf09e03-d53c-42fa-a5a6-72f3968cf437,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,12,n/a_not_exported,0.1667,True
v45,n/a (not recorded in source reads),4522,d811e6dc-7e04-4c91-b08b-c64ff53a5330,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,16.0,True
v45,n/a (not recorded in source reads),4522,30abcc45-9557-45f5-96a8-cd32e3f4b419,0.7.362,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4523,89a79e71-bbed-4699-bcb0-dafffb834421,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,3.0,True
v45,n/a (not recorded in source reads),4523,0a68b0e4-abaf-42f8-b747-872eded1a9b3,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4523,3b07298a-042e-456b-a278-38aa4390ec92,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.1667,True
v45,n/a (not recorded in source reads),4523,ff9d1233-0a99-4dc5-8fc9-7c7b0c356517,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,4.0,True
v45,n/a (not recorded in source reads),4523,b5dc1f3f-5b88-4925-978c-64447935fd1f,0.7.363,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,1,n/a_not_exported,13824.0,True
v45,n/a (not recorded in source reads),4523,2de17f9f-5941-4278-9ac0-ea5207823ea6,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.3333,True
v45,n/a (not recorded in source reads),4523,96ae48d9-d69d-4218-b5dd-e4e0d8e81d47,0.7.363,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,7,n/a_not_exported,1.3333,True
v45,n/a (not recorded in source reads),4523,820a6d35-074e-4192-a5a1-cbda78e42c85,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,5.3333,True
v45,n/a (not recorded in source reads),4523,e87a226d-d57f-487e-add3-d930a6692447,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,12.0,True
v45,n/a (not recorded in source reads),4523,897b9ed6-7d98-4b3c-8d81-5d17971008fb,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4523,abb87061-cc1c-4196-a786-dad8dfb3f86b,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4523,dd37bfcb-1329-4777-8c52-4c26d5a02ac2,0.7.363,post-GV15,True,False,False,1,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4524,5af1a3ea-46f5-483e-9777-a5f31b09faaa,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4524,17b86abf-3c53-4771-9852-09fe33ad0fa5,0.7.363,post-GV15,True,True,False,2,n/a_pre_v46,n/a_not_exported,0,False,2,n/a_not_exported,192.0,True
v45,n/a (not recorded in source reads),4524,484e7187-46f4-42d2-9409-27c6bec332f9,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4524,3ca859dc-0176-468e-b1da-36d85fac34f0,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4524,bd52d0e8-2c41-42a1-95db-05deae6d1500,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,12.0,True
v45,n/a (not recorded in source reads),4524,d4d447e6-620f-4799-8b24-55239ffcbb08,0.7.363,post-GV15,True,True,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4524,e1df60d0-2b2c-4e98-876f-0ad3e8210ea2,0.7.363,post-GV15,True,True,True,2,n/a_pre_v46,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
v45,n/a (not recorded in source reads),4524,d103640a-259b-4aaf-81b6-242779d11681,0.7.363,post-GV15,True,True,True,2,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,2.0,True
v45,n/a (not recorded in source reads),4524,aea21942-b391-44ce-bdd7-3183e2d777d8,0.7.363,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.2857,True
v45,n/a (not recorded in source reads),4524,8143d1f3-3e6a-4d18-a963-d9737cb72b21,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,3,n/a_not_exported,32.0,True
v45,n/a (not recorded in source reads),4524,90567f80-7907-42cc-831b-8459a9f1188f,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,5,n/a_not_exported,2.0,True
v45,n/a (not recorded in source reads),4524,6fe73e91-d0f6-4e23-8bb3-e988085c6d0b,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,3.0,True
v45,n/a (not recorded in source reads),4525,5f94cc63-eb0c-498e-bccc-11b6e678d357,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v45,n/a (not recorded in source reads),4525,e3833919-316e-4223-9f68-a7669a67738d,0.7.363,post-GV15,False,False,False,0,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4525,69444126-bcc1-486c-93ea-a97631512cf6,0.7.363,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,11,n/a_not_exported,0.3333,True
v45,n/a (not recorded in source reads),4526,1eb9140e-f7c0-4402-94d3-1dfdf7975ab2,0.7.364,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,2,n/a_not_exported,768.0,True
v45,n/a (not recorded in source reads),4526,2b7ea1bd-5395-4219-9d5d-0d41921d790c,0.7.364,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,4.0,True
v45,n/a (not recorded in source reads),4526,a15ea29c-27fb-427d-96f6-0bf427cc465f,0.7.364,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4526,04bfd023-b60b-469e-a28d-3a2daba47ca8,0.7.364,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v45,n/a (not recorded in source reads),4526,0fc650ae-c502-4f05-9928-85211f1ea384,0.7.364,post-GV15,True,True,True,2,n/a_pre_v46,n/a_not_exported,0,False,4,n/a_not_exported,72.0,True
v45,n/a (not recorded in source reads),4526,b9751075-5552-426a-84cf-cac72c82473b,0.7.364,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,12,n/a_not_exported,0.3333,True
v45,n/a (not recorded in source reads),4526,4616eb67-2174-47a6-b87a-9949681f7f02,0.7.364,post-GV15,True,False,False,2,n/a_pre_v46,n/a_not_exported,0,False,6,n/a_not_exported,4.0,True
v46,47,4527,c900a12a-9a8d-4a67-b07d-70bcbd9ed6cb,0.7.364,post-GV15,True,True,False,8,True,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v46,47,4527,2d5eee0f-dc18-4ed0-a9b9-1e189b59e1ec,0.7.364,post-GV15,True,True,False,8,True,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v46,47,4527,8222bedf-3fe3-4728-8992-3ab6ff6c34e9,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,11,n/a_not_exported,0.25,True
v46,47,4527,04e219eb-b62b-4651-a6b8-6145b52729b2,0.7.364,post-GV15,True,True,False,8,True,n/a_not_exported,0,False,11,n/a_not_exported,0.5,True
v46,47,4527,6e54d23c-1be2-44e5-8572-88d8f5784f1b,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
v46,47,4527,2b498e61-324f-4298-a9db-549bf084b9ae,0.7.364,post-GV15,True,True,False,5,False,n/a_not_exported,0,False,4,n/a_not_exported,12.0,True
v46,47,4527,3da82d78-fe68-4cd9-974e-a4896c6239a6,0.7.364,post-GV15,True,True,True,3,False,n/a_not_exported,1,False,6,n/a_not_exported,1.5,True
v46,47,4527,9cb99c15-866b-4ff8-a3cd-1c55ce59c509,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,2,n/a_not_exported,48.0,True
v46,47,4527,706c7cc4-51e3-4628-b27e-8c99d5bd0d82,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,3,n/a_not_exported,12.0,True
v46,47,4527,14b87738-8213-4743-bed2-592c3bcda429,0.7.364,post-GV15,True,False,False,1,False,n/a_not_exported,0,False,6,n/a_not_exported,2.0,True
v46,47,4528,f685ab70-5896-4539-adb1-eea34295a848,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v46,47,4528,88e77146-147b-458e-bef1-e4cd90385b9b,0.7.364,post-GV15,True,False,False,1,False,n/a_not_exported,0,False,4,n/a_not_exported,8.0,True
v46,47,4527,f72499fc-7a8c-4128-9ff6-1cbe8fe4647c,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,9,n/a_not_exported,0.5,True
v46,47,4527,03c1cb5d-8a9e-4291-9213-478ccab628fc,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,3,n/a_not_exported,12.0,True
v46,47,4528,84736a3b-b77d-4127-8c99-fdf55b914fc2,0.7.364,post-GV15,True,True,True,5,True,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
v46,47,4528,40bbc3f5-cc5e-422a-b11e-2bb9bf5ae491,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v46,47,4528,59effe24-c0d8-491f-a1c6-41e859c64e77,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,2,n/a_not_exported,64.0,True
v46,47,4528,54f3ee9c-bd2b-4ed7-8d40-50879de9805b,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v46,47,4528,fe3eb9cd-8924-4255-8bde-027707d2191d,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,7,n/a_not_exported,1.3333,True
v46,47,4528,239ff166-dc7a-468f-8b94-d6fadab9577a,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,7,n/a_not_exported,1.0,True
v46,47,4528,f3287876-c924-40ec-bf3e-27050748e08b,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,5,n/a_not_exported,1.3333,True
v46,47,4528,414ac0a2-a3d0-466d-ae7e-a671002a86da,0.7.364,post-GV15,True,False,False,1,False,n/a_not_exported,0,True,1,n/a_not_exported,240.0,True
v46,47,4528,8a759bd5-7806-4e59-b01c-0ad8aec9e842,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,12,n/a_not_exported,0.2857,True
v46,47,4528,002fc20a-b61a-489c-ba76-9bc7e9af9764,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,5,n/a_not_exported,3.0,True
v46,47,4528,e452d9f7-04ff-463d-82df-eb9bd04c6fed,0.7.364,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,11,n/a_not_exported,0.3333,True
v46,47,4529,bba809c4-c14b-429c-8878-2924e14b9b02,0.7.365,post-GV15,True,True,True,3,False,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v46,47,4529,6814829b-5bef-4892-9991-2b520f4012b3,0.7.365,post-GV15,True,True,True,6,False,n/a_not_exported,1,False,7,n/a_not_exported,1.0,True
v46,47,4529,927b4605-7963-40b8-8659-fa5649901183,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,2,n/a_not_exported,85.3333,True
v46,47,4529,49e01964-cf1b-4e0a-9858-24a69317f5d0,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,9,n/a_not_exported,0.4,True
v46,47,4529,1871df27-c0d5-4c0c-b37b-4cd9c6a0e7da,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,6,n/a_not_exported,1.3333,True
v46,47,4529,a2a2f434-f76c-42eb-aa80-e95477581e7d,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,11,n/a_not_exported,0.3333,True
v46,47,4529,7e5640be-7252-4cc7-914b-c5d44bddecba,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v46,47,4529,ee636d78-c235-4b01-8b4d-9bc91c60eb7d,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,10,n/a_not_exported,0.25,True
v46,47,4529,18125737-a73b-4d34-9700-4318cb704014,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,11,n/a_not_exported,0.5,True
v46,47,4529,e7366636-bb7c-4f16-bd56-4dc9f0b8da14,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,11,n/a_not_exported,0.5,True
v46,47,4530,2db33710-e6b9-4354-b482-12bb80994076,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v46,47,4529,ff86fa82-893b-4770-9232-09f33aa04663,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,2,n/a_not_exported,1024.0,True
v46,47,4529,81210730-79a3-4a6b-8137-eaefb7459082,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
v46,47,4530,e54e02ee-1212-4c77-aa7c-e8b3a13e97c5,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,9,n/a_not_exported,0.8,True
v46,47,4530,77aaf627-13df-400d-8acd-fe0fd21508a6,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,6,n/a_not_exported,3.0,True
v46,47,4530,608d0a81-81e5-4f98-aa25-1a4069ddb989,0.7.365,post-GV15,True,True,False,8,True,n/a_not_exported,0,False,4,n/a_not_exported,64.0,True
v46,47,4530,197cbd51-b91b-4e15-b18a-3d8c42193c78,0.7.365,post-GV15,False,False,False,0,False,n/a_not_exported,0,False,3,n/a_not_exported,16.0,True
v46,47,4530,1e13bb76-b92e-45d8-9f86-fbf69c9662d6,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,2,n/a_not_exported,192.0,True
v46,47,4530,90fee643-c05a-44d2-8138-6d87f7f5d879,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,4,n/a_not_exported,3.2,True
v46,47,4530,f5d6c253-4211-42bd-b445-9dfdf44064eb,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,6,n/a_not_exported,2.6667,True
v46,47,4530,339f6e1b-2882-431f-a9b2-664c36da9d3c,0.7.365,post-GV15,True,False,False,1,False,n/a_not_exported,0,False,8,n/a_not_exported,1.0,True
v46,47,4530,1ce8d3cb-6697-46db-a95d-e8f961c16df7,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,11,n/a_not_exported,0.5,True
v46,47,4530,0fe74f99-394a-4c73-9a7e-3e6e61d9bedc,0.7.365,post-GV15,False,False,False,0,False,n/a_not_exported,0,False,11,n/a_not_exported,0.3333,True
v46,47,4530,b2d468dd-9f56-42fe-8056-836697e6dc28,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v46,47,4531,631ef901-fb84-4281-b549-cf964560e4c3,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v46,47,4531,745590d9-f6db-47cf-ab7e-f43b0fca94e9,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,9,n/a_not_exported,0.6667,True
v46,47,4531,e3a4008d-db9b-496d-84ca-32130703fb7f,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,10,n/a_not_exported,0.5,True
v46,47,4531,4f29828c-ace0-4e7c-877d-79dc3586c8e9,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,6,n/a_not_exported,3.0,True
v46,47,4531,fa1fbd7f-b5d8-44a1-9d8a-c17eb3beecd8,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,11,n/a_not_exported,0.25,True
v46,47,4531,819c4373-cf47-471d-a5a6-9956fb30126e,0.7.365,post-GV15,True,False,False,1,False,n/a_not_exported,0,False,3,n/a_not_exported,10.6667,True
v46,47,4531,5a540798-c47b-4ae3-9912-fc6b680763ca,0.7.365,post-GV15,True,False,False,2,False,n/a_not_exported,0,False,7,n/a_not_exported,3.0,True
